candle_ts,open,high,low,close,volume
2026-02-02T15:42:00+00:00,100.570000,100.640000,100.530000,100.600000,8000
2026-02-02T15:43:00+00:00,100.600000,100.640000,100.530000,100.570000,8000
2026-02-02T15:44:00+00:00,100.570000,100.640000,100.530000,100.600000,8000
2026-02-02T15:45:00+00:00,100.600000,100.640000,100.530000,100.570000,8000
2026-02-02T15:46:00+00:00,100.570000,100.640000,100.530000,100.600000,8000
2026-02-02T15:47:00+00:00,100.600000,100.640000,100.530000,100.570000,8000
2026-02-02T15:48:00+00:00,100.570000,100.640000,100.530000,100.600000,8000
2026-02-02T15:49:00+00:00,100.600000,100.640000,100.530000,100.570000,8000
2026-02-02T15:50:00+00:00,100.570000,100.640000,100.530000,100.600000,8000
2026-02-02T15:51:00+00:00,100.600000,100.640000,100.530000,100.570000,8000
2026-02-02T15:52:00+00:00,100.570000,100.640000,100.530000,100.600000,8000
2026-02-02T15:53:00+00:00,100.600000,100.640000,100.530000,100.570000,8000
2026-02-02T15:54:00+00:00,100.570000,100.640000,100.530000,100.600000,8000
2026-02-02T15:55:00+00:00,100.600000,100.640000,100.530000,100.570000,8000
2026-02-02T15:56:00+00:00,100.570000,100.640000,100.530000,100.600000,8000
2026-02-02T15:57:00+00:00,100.600000,100.640000,100.530000,100.570000,8000
2026-02-02T15:58:00+00:00,100.570000,100.640000,100.530000,100.600000,8000
2026-02-02T15:59:00+00:00,100.600000,100.640000,100.530000,100.570000,8000
2026-02-02T16:00:00+00:00,100.570000,100.620000,100.525704,100.575704,8000
2026-02-02T16:01:00+00:00,100.575704,100.625704,100.525704,100.631614,8000
2026-02-02T16:02:00+00:00,100.631614,100.681614,99.927977,99.977977,8000
2026-02-02T16:03:00+00:00,99.977977,100.007977,99.797977,99.827977,8000
2026-02-02T16:04:00+00:00,99.827977,99.857977,99.647977,99.677977,8000
2026-02-02T16:05:00+00:00,99.677977,99.707977,99.497977,99.527977,8000
2026-02-02T16:06:00+00:00,99.527977,99.557977,99.347977,99.377977,8000
2026-02-02T16:07:00+00:00,99.377977,99.407977,99.197977,99.227977,8000
2026-02-02T16:08:00+00:00,99.227977,99.257977,99.047977,99.077977,8000
2026-02-02T16:09:00+00:00,99.077977,99.107977,98.897977,98.927977,8000
2026-02-02T16:10:00+00:00,98.927977,98.957977,98.747977,98.777977,8000
2026-02-02T16:11:00+00:00,98.777977,98.807977,98.597977,98.627977,8000
2026-02-02T16:12:00+00:00,98.627977,98.657977,98.447977,98.477977,8000
2026-02-02T16:13:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:14:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:15:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:16:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:17:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:18:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:19:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:20:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:21:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:22:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:23:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:24:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:25:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:26:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:27:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:28:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:29:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:30:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:31:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:32:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:33:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:34:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:35:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:36:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:37:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:38:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:39:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:40:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:41:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:42:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:43:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:44:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:45:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:46:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:47:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
2026-02-02T16:48:00+00:00,98.447977,98.517977,98.407977,98.477977,8000
2026-02-02T16:49:00+00:00,98.477977,98.517977,98.407977,98.447977,8000
