candle_ts,open,high,low,close,volume
2026-02-02T15:00:00+00:00,104.080000,104.250000,104.040000,104.200000,8000
2026-02-02T15:01:00+00:00,104.200000,104.370000,104.160000,104.320000,8000
2026-02-02T15:02:00+00:00,104.320000,104.490000,104.280000,104.440000,8000
2026-02-02T15:03:00+00:00,104.440000,104.610000,104.400000,104.560000,8000
2026-02-02T15:04:00+00:00,104.560000,104.730000,104.520000,104.680000,8000
2026-02-02T15:05:00+00:00,104.680000,104.850000,104.640000,104.800000,8000
2026-02-02T15:06:00+00:00,104.800000,104.970000,104.760000,104.920000,8000
2026-02-02T15:07:00+00:00,104.920000,105.090000,104.880000,105.040000,8000
2026-02-02T15:08:00+00:00,105.040000,105.210000,105.000000,105.160000,8000
2026-02-02T15:09:00+00:00,105.160000,105.330000,105.120000,105.280000,8000
2026-02-02T15:10:00+00:00,105.280000,105.450000,105.240000,105.400000,8000
2026-02-02T15:11:00+00:00,105.400000,105.570000,105.360000,105.520000,8000
2026-02-02T15:12:00+00:00,105.520000,105.690000,105.480000,105.640000,8000
2026-02-02T15:13:00+00:00,105.640000,105.810000,105.600000,105.760000,8000
2026-02-02T15:14:00+00:00,105.760000,105.930000,105.720000,105.880000,8000
2026-02-02T15:15:00+00:00,105.880000,106.050000,105.840000,106.000000,8000
2026-02-02T15:16:00+00:00,106.000000,106.170000,105.960000,106.120000,8000
2026-02-02T15:17:00+00:00,106.120000,106.290000,106.080000,106.240000,8000
2026-02-02T15:18:00+00:00,106.240000,106.410000,106.200000,106.360000,8000
2026-02-02T15:19:00+00:00,106.360000,106.530000,106.320000,106.480000,8000
2026-02-02T15:20:00+00:00,106.480000,106.650000,106.440000,106.600000,8000
2026-02-02T15:21:00+00:00,106.600000,106.770000,106.560000,106.720000,8000
2026-02-02T15:22:00+00:00,106.720000,106.890000,106.680000,106.840000,8000
2026-02-02T15:23:00+00:00,106.840000,107.010000,106.800000,106.960000,8000
2026-02-02T15:24:00+00:00,106.960000,107.130000,106.920000,107.080000,8000
2026-02-02T15:25:00+00:00,107.080000,107.250000,107.040000,107.200000,8000
2026-02-02T15:26:00+00:00,107.200000,107.370000,107.160000,107.320000,8000
2026-02-02T15:27:00+00:00,107.320000,107.490000,107.280000,107.440000,8000
2026-02-02T15:28:00+00:00,107.440000,107.610000,107.400000,107.560000,8000
2026-02-02T15:29:00+00:00,107.560000,107.730000,107.520000,107.680000,8000
2026-02-02T15:30:00+00:00,107.680000,107.850000,107.640000,107.800000,8000
2026-02-02T15:31:00+00:00,107.800000,107.970000,107.760000,107.920000,8000
2026-02-02T15:32:00+00:00,107.920000,108.090000,107.880000,108.040000,8000
2026-02-02T15:33:00+00:00,108.040000,108.210000,108.000000,108.160000,8000
2026-02-02T15:34:00+00:00,108.160000,108.330000,108.120000,108.280000,8000
2026-02-02T15:35:00+00:00,108.280000,108.450000,108.240000,108.400000,8000
2026-02-02T15:36:00+00:00,108.400000,108.570000,108.360000,108.520000,8000
2026-02-02T15:37:00+00:00,108.520000,108.690000,108.480000,108.640000,8000
2026-02-02T15:38:00+00:00,108.640000,108.810000,108.600000,108.760000,8000
2026-02-02T15:39:00+00:00,108.760000,108.930000,108.720000,108.880000,8000
2026-02-02T15:40:00+00:00,108.880000,109.050000,108.840000,109.000000,8000
2026-02-02T15:41:00+00:00,109.000000,109.170000,108.960000,109.120000,8000
2026-02-02T15:42:00+00:00,109.120000,109.290000,109.080000,109.240000,8000
2026-02-02T15:43:00+00:00,109.240000,109.410000,109.200000,109.360000,8000
2026-02-02T15:44:00+00:00,109.360000,109.530000,109.320000,109.480000,8000
2026-02-02T15:45:00+00:00,109.480000,109.650000,109.440000,109.600000,8000
2026-02-02T15:46:00+00:00,109.600000,109.770000,109.560000,109.720000,8000
2026-02-02T15:47:00+00:00,109.720000,109.890000,109.680000,109.840000,8000
2026-02-02T15:48:00+00:00,109.840000,110.010000,109.800000,109.960000,8000
2026-02-02T15:49:00+00:00,109.960000,110.130000,109.920000,110.080000,8000
2026-02-02T15:50:00+00:00,110.080000,110.250000,110.040000,110.200000,8000
2026-02-02T15:51:00+00:00,110.200000,110.370000,110.160000,110.320000,8000
2026-02-02T15:52:00+00:00,110.320000,110.490000,110.280000,110.440000,8000
2026-02-02T15:53:00+00:00,110.440000,110.610000,110.400000,110.560000,8000
2026-02-02T15:54:00+00:00,110.560000,110.730000,110.520000,110.680000,8000
2026-02-02T15:55:00+00:00,110.680000,110.850000,110.640000,110.800000,8000
2026-02-02T15:56:00+00:00,110.800000,110.970000,110.760000,110.920000,8000
2026-02-02T15:57:00+00:00,110.920000,111.090000,110.880000,111.040000,8000
2026-02-02T15:58:00+00:00,111.040000,111.210000,111.000000,111.160000,8000
2026-02-02T15:59:00+00:00,111.160000,111.330000,111.120000,111.280000,8000
2026-02-02T16:00:00+00:00,111.280000,111.330000,108.540019,108.590019,8000
2026-02-02T16:01:00+00:00,108.590019,108.640019,105.942420,105.992420,8000
2026-02-02T16:02:00+00:00,105.992420,106.635135,105.942420,106.585135,8000
2026-02-02T16:03:00+00:00,106.585135,106.755135,106.545135,106.705135,8000
2026-02-02T16:04:00+00:00,106.705135,106.875135,106.665135,106.825135,8000
2026-02-02T16:05:00+00:00,106.825135,106.995135,106.785135,106.945135,8000
2026-02-02T16:06:00+00:00,106.945135,107.115135,106.905135,107.065135,8000
2026-02-02T16:07:00+00:00,107.065135,107.235135,107.025135,107.185135,8000
2026-02-02T16:08:00+00:00,107.185135,107.355135,107.145135,107.305135,8000
2026-02-02T16:09:00+00:00,107.305135,107.475135,107.265135,107.425135,8000
2026-02-02T16:10:00+00:00,107.425135,107.595135,107.385135,107.545135,8000
2026-02-02T16:11:00+00:00,107.545135,107.715135,107.505135,107.665135,8000
2026-02-02T16:12:00+00:00,107.665135,107.835135,107.625135,107.785135,8000
2026-02-02T16:13:00+00:00,107.785135,107.955135,107.745135,107.905135,8000
2026-02-02T16:14:00+00:00,107.905135,108.075135,107.865135,108.025135,8000
2026-02-02T16:15:00+00:00,108.025135,108.195135,107.985135,108.145135,8000
2026-02-02T16:16:00+00:00,108.145135,108.315135,108.105135,108.265135,8000
2026-02-02T16:17:00+00:00,108.265135,108.435135,108.225135,108.385135,8000
2026-02-02T16:18:00+00:00,108.385135,108.555135,108.345135,108.505135,8000
2026-02-02T16:19:00+00:00,108.505135,108.675135,108.465135,108.625135,8000
2026-02-02T16:20:00+00:00,108.625135,108.795135,108.585135,108.745135,8000
2026-02-02T16:21:00+00:00,108.745135,108.915135,108.705135,108.865135,8000
2026-02-02T16:22:00+00:00,108.865135,109.035135,108.825135,108.985135,8000
2026-02-02T16:23:00+00:00,108.985135,109.155135,108.945135,109.105135,8000
2026-02-02T16:24:00+00:00,109.105135,109.275135,109.065135,109.225135,8000
2026-02-02T16:25:00+00:00,109.225135,109.395135,109.185135,109.345135,8000
2026-02-02T16:26:00+00:00,109.345135,109.515135,109.305135,109.465135,8000
2026-02-02T16:27:00+00:00,109.465135,109.635135,109.425135,109.585135,8000
2026-02-02T16:28:00+00:00,109.585135,109.755135,109.545135,109.705135,8000
2026-02-02T16:29:00+00:00,109.705135,109.875135,109.665135,109.825135,8000
2026-02-02T16:30:00+00:00,109.825135,109.995135,109.785135,109.945135,8000
2026-02-02T16:31:00+00:00,109.945135,110.115135,109.905135,110.065135,8000
2026-02-02T16:32:00+00:00,110.065135,110.235135,110.025135,110.185135,8000
2026-02-02T16:33:00+00:00,110.185135,110.355135,110.145135,110.305135,8000
2026-02-02T16:34:00+00:00,110.305135,110.475135,110.265135,110.425135,8000
2026-02-02T16:35:00+00:00,110.425135,110.595135,110.385135,110.545135,8000
2026-02-02T16:36:00+00:00,110.545135,110.715135,110.505135,110.665135,8000
2026-02-02T16:37:00+00:00,110.665135,110.835135,110.625135,110.785135,8000
2026-02-02T16:38:00+00:00,110.785135,110.955135,110.745135,110.905135,8000
2026-02-02T16:39:00+00:00,110.905135,111.075135,110.865135,111.025135,8000
